LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
958,2016-09-29,00:00:46,Info,CSI,00000003@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @<*>@<*>@<*>@<*>@<*>@0xffeedb2f),d6db2d48,<*> <*> <*> version <*> called <*> <*> 
959,2016-09-29,00:00:46,Info,CBS,Ending TrustedInstaller initialization.,d4636b47,Ending <*> <*> 
960,2016-09-29,00:00:46,Info,CBS,Starting the TrustedInstaller main loop.,289637cf,Starting the <*> main <*> 
961,2016-09-29,00:00:46,Info,CBS,TrustedInstaller service starts successfully.,4e3b7ce5,<*> service starts <*> 
962,2016-09-29,00:00:46,Info,CBS,SQM: Initializing online with Windows opt-in: False,782dbd78,<*> Initializing online with Windows <*> False 
963,2016-09-29,00:00:46,Info,CBS,SQM: Cleaning up report files older than 10 days.,6293cf9b,<*> Cleaning up report files older than <*> <*> 
964,2016-09-29,00:00:46,Info,CBS,SQM: Requesting upload of all unsent reports.,06fad464,<*> Requesting upload of all unsent <*> 
965,2016-09-29,00:00:46,Info,CBS,"SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: <*>[HRESULT = <*>- E_FAIL]",90ca90c8,<*> Failed to start upload with file <*> <*> <*> <*> <*> <*> 
966,2016-09-29,00:00:46,Info,CBS,SQM: Failed to start standard sample upload. [HRESULT = <*>- E_FAIL],18268555,<*> Failed to start standard sample <*> <*> <*> <*> 
967,2016-09-29,00:00:46,Info,CBS,"SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",23ba7964,<*> Queued <*> <*> for upload with <*> <*> <*> <*> 
968,2016-09-29,00:00:46,Info,CBS,SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*>- E_FAIL],a2e5450a,<*> <*> Failed to upload all unsent <*> <*> <*> <*> 
969,2016-09-29,00:00:46,Info,CBS,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",16972523,No startup processing <*> <*> service was not set as <*> or else a reboot is still <*> 
970,2016-09-29,00:00:46,Info,CBS,NonStart: Checking to ensure startup processing was not required.,2430ece1,<*> Checking to ensure startup processing was not <*> 
971,2016-09-29,00:00:46,Info,CSI,"00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0x116fa70",8f37b5cf,<*> <*> <*> <*> <*> <*> progress <*> phase <*> <*> <*> 
972,2016-09-29,00:00:46,Info,CSI,"00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",ff915915,<*> Creating NT transaction <*> <*> <*> <*> 
973,2016-09-29,00:00:46,Info,CSI,00000006 Created NT transaction (seq 1) result <*>handle @0x218,f2d7f4cb,<*> Created NT transaction <*> <*> result <*> <*> 
974,2016-09-29,00:00:46,Info,CSI,00000007@2016/9/28:16:00:46.260 CSI perf trace:,eff117d2,<*> CSI perf <*> 
975,2016-09-29,00:00:46,Info,CBS,"NonStart: Success, startup processing not required as expected.",7d333f15,<*> <*> startup processing not required as <*> 
976,2016-09-29,00:00:46,Info,CBS,Startup processing thread terminated normally,aefbea77,Startup processing thread terminated normally 
977,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SOFTWARE, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
978,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SYSTEM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
979,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SECURITY, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
980,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
981,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
982,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
983,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
984,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",a1b0f06e,Loading offline registry <*> <*> into registry key <*> from path <*> 
985,2016-09-29,00:00:46,Info,CBS,Offline image is: read-only,77ea6687,Offline image <*> <*> 
986,2016-09-29,00:00:46,Info,CBS,"Disabling manifest caching, because the image is not writeable.",dd23a07c,Disabling manifest <*> because the image is not <*> 
987,2016-09-29,00:00:46,Info,CSI,00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,a5d53ff8,<*> <*> <*> Begin 
988,2016-09-29,00:01:03,Info,CSI,00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,a81bbfdb,<*> <*> <*> End 
989,2016-09-29,00:01:03,Info,CSI,0000000a CSI Store 17159600 (<*>initialized,21700af3,<*> CSI Store <*> <*> 
990,2016-09-29,00:01:03,Info,CBS,Session: 11152_142416105 initialized by client SPP.,f883fd58,<*> <*> initialized by client <*> 
991,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
992,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
993,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
994,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
995,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
996,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
997,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
998,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
999,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1000,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1001,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1002,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1003,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1004,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1005,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1006,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1007,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1008,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1009,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1010,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1011,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1012,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1013,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1014,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1015,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1016,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1017,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1018,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1019,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1020,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1021,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1022,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1023,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1024,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1025,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1026,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1027,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1028,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1029,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1030,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1031,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1032,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1033,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1034,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1035,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1036,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1037,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1038,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1039,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1040,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1041,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1042,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1043,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1044,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1045,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1046,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1047,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1048,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1049,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1050,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1051,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1052,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1053,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1054,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1055,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1056,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1057,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1058,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1059,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1060,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1061,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1062,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1063,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1064,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1065,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1066,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1067,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1068,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1069,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1070,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1071,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1072,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1073,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1074,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1075,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1076,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1077,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1078,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1079,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1080,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1081,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1082,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1083,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1084,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1085,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1086,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1087,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1088,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1089,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1090,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1091,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1092,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1093,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1094,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1095,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,6819866e,Unloading offline registry <*> <*> 
1096,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,6819866e,Unloading offline registry <*> <*> 
1097,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,6819866e,Unloading offline registry <*> <*> 
1098,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,6819866e,Unloading offline registry <*> <*> 
1099,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,6819866e,Unloading offline registry <*> <*> 
1100,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,6819866e,Unloading offline registry <*> <*> 
1101,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,6819866e,Unloading offline registry <*> <*> 
1102,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,6819866e,Unloading offline registry <*> <*> 
1103,2016-09-29,00:03:25,Info,CBS,Failed to create backup log cab. [HRESULT = <*>- ERROR_INVALID_FUNCTION],a2c734e8,Failed to create backup log <*> <*> <*> <*> 
1104,2016-09-29,02:03:46,Info,CSI,0000000b CSI Store 3065408 (<*>initialized,21700af3,<*> CSI Store <*> <*> 
1105,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1106,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1107,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1108,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1109,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1110,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
1111,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],36c79237,Expecting attribute name <*> <*> <*> 
1112,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = <*>- CBS_E_MANIFEST_INVALID_ITEM],f64bb7e3,Failed to get next element <*> <*> <*> 
1113,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,8561fe2e,<*> Unrecognized <*> <*> 
